provinceName,cityName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
广东省,珠海,1316,0,444,2,96,0,37,0,2020-02-16 00:15:04.629
广东省,惠州,1316,0,444,2,58,0,26,0,2020-02-16 00:15:04.629
广东省,中山,1316,0,444,2,65,0,34,0,2020-02-16 00:15:04.629
广东省,江门,1316,0,444,2,23,0,3,0,2020-02-16 00:15:04.629
广东省,汕头,1316,0,444,2,25,0,13,0,2020-02-16 00:15:04.629
广东省,湛江,1316,0,444,2,22,0,11,0,2020-02-16 00:15:04.629
广东省,茂名,1316,0,444,2,13,0,3,0,2020-02-16 00:15:04.629
广东省,梅州,1316,0,444,2,16,0,7,0,2020-02-16 00:15:04.629
广东省,肇庆,1316,0,444,2,17,0,8,1,2020-02-16 00:15:04.629
广东省,阳江,1316,0,444,2,13,0,7,0,2020-02-16 00:15:04.629
广东省,韶关,1316,0,444,2,10,0,4,0,2020-02-16 00:15:04.629
广东省,清远,1316,0,444,2,12,0,7,0,2020-02-16 00:15:04.629
广东省,揭阳,1316,0,444,2,8,0,4,0,2020-02-16 00:15:04.629
广东省,汕尾,1316,0,444,2,5,0,1,0,2020-02-16 00:15:04.629
广东省,潮州,1316,0,444,2,5,0,1,0,2020-02-16 00:15:04.629
广东省,河源,1316,0,444,2,3,0,1,0,2020-02-16 00:15:04.629
广东省,待明确地区,1316,0,444,2,0,0,11,0,2020-02-16 00:15:04.629
河南省,信阳,1231,0,421,13,261,0,74,2,2020-02-16 00:15:04.629
河南省,南阳,1231,0,421,13,151,0,57,2,2020-02-16 00:15:04.629
河南省,郑州,1231,0,421,13,148,0,66,0,2020-02-16 00:15:04.629
河南省,驻马店,1231,0,421,13,138,0,64,0,2020-02-16 00:15:04.629
河南省,商丘,1231,0,421,13,91,0,30,2,2020-02-16 00:15:04.629
河南省,周口,1231,0,421,13,71,0,25,0,2020-02-16 00:15:04.629
河南省,新乡,1231,0,421,13,56,0,12,2,2020-02-16 00:15:04.629
河南省,平顶山,1231,0,421,13,58,0,20,1,2020-02-16 00:15:04.629
河南省,安阳,1231,0,421,13,51,0,18,0,2020-02-16 00:15:04.629
河南省,许昌,1231,0,421,13,38,0,8,0,2020-02-16 00:15:04.629
河南省,漯河,1231,0,421,13,34,0,12,0,2020-02-16 00:15:04.629
河南省,焦作,1231,0,421,13,30,0,7,1,2020-02-16 00:15:04.629
河南省,洛阳,1231,0,421,13,31,0,10,0,2020-02-16 00:15:04.629
河南省,开封,1231,0,421,13,26,0,7,0,2020-02-16 00:15:04.629
河南省,濮阳,1231,0,421,13,17,0,2,0,2020-02-16 00:15:04.629
河南省,鹤壁,1231,0,421,13,19,0,5,0,2020-02-16 00:15:04.629
河南省,济源,1231,0,421,13,4,0,0,0,2020-02-16 00:15:04.629
河南省,三门峡,1231,0,421,13,7,0,4,0,2020-02-16 00:15:04.629
河南省,待明确地区,1231,0,421,13,0,0,0,3,2020-02-16 00:15:04.629
浙江省,温州,1167,0,441,0,502,0,169,0,2020-02-16 00:15:04.629
浙江省,宁波,1167,0,441,0,155,0,54,0,2020-02-16 00:15:04.629
浙江省,杭州,1167,0,441,0,166,0,75,0,2020-02-16 00:15:04.629
浙江省,台州,1167,0,441,0,146,0,63,0,2020-02-16 00:15:04.629
浙江省,嘉兴,1167,0,441,0,43,0,11,0,2020-02-16 00:15:04.629
浙江省,金华,1167,0,441,0,55,0,24,0,2020-02-16 00:15:04.629
浙江省,绍兴,1167,0,441,0,42,0,17,0,2020-02-16 00:15:04.629
浙江省,衢州,1167,0,441,0,21,0,9,0,2020-02-16 00:15:04.629
浙江省,丽水,1167,0,441,0,17,0,10,0,2020-02-16 00:15:04.629
浙江省,湖州,1167,0,441,0,10,0,4,0,2020-02-16 00:15:04.629
浙江省,舟山,1167,0,441,0,10,0,5,0,2020-02-16 00:15:04.629
安徽省,蚌埠,962,0,249,6,157,0,9,5,2020-02-16 00:15:04.629
安徽省,合肥,962,0,249,6,169,0,43,1,2020-02-16 00:15:04.629
安徽省,阜阳,962,0,249,6,152,0,32,0,2020-02-16 00:15:04.629
安徽省,亳州,962,0,249,6,108,0,35,0,2020-02-16 00:15:04.629
安徽省,六安,962,0,249,6,65,0,15,0,2020-02-16 00:15:04.629
安徽省,安庆,962,0,249,6,82,0,34,0,2020-02-16 00:15:04.629
安徽省,宿州,962,0,249,6,39,0,13,0,2020-02-16 00:15:04.629
安徽省,马鞍山,962,0,249,6,36,0,10,0,2020-02-16 00:15:04.629
安徽省,芜湖,962,0,249,6,31,0,13,0,2020-02-16 00:15:04.629
安徽省,铜陵,962,0,249,6,28,0,10,0,2020-02-16 00:15:04.629
安徽省,淮南,962,0,249,6,24,0,7,0,2020-02-16 00:15:04.629
安徽省,淮北,962,0,249,6,26,0,10,0,2020-02-16 00:15:04.629
安徽省,池州,962,0,249,6,17,0,6,0,2020-02-16 00:15:04.629
安徽省,黄山,962,0,249,6,9,0,1,0,2020-02-16 00:15:04.629
安徽省,滁州,962,0,249,6,13,0,7,0,2020-02-16 00:15:04.629
安徽省,宣城,962,0,249,6,6,0,4,0,2020-02-16 00:15:04.629
河南省,信阳,1231,0,415,13,261,0,74,2,2020-02-15 22:52:53.027
河南省,南阳,1231,0,415,13,151,0,52,2,2020-02-15 22:52:53.027
河南省,郑州,1231,0,415,13,148,0,66,0,2020-02-15 22:52:53.027
河南省,驻马店,1231,0,415,13,138,0,64,0,2020-02-15 22:52:53.027
河南省,商丘,1231,0,415,13,91,0,30,2,2020-02-15 22:52:53.027
河南省,周口,1231,0,415,13,71,0,25,0,2020-02-15 22:52:53.027
河南省,新乡,1231,0,415,13,56,0,12,2,2020-02-15 22:52:53.027
河南省,平顶山,1231,0,415,13,58,0,20,1,2020-02-15 22:52:53.027
河南省,安阳,1231,0,415,13,51,0,18,0,2020-02-15 22:52:53.027
河南省,许昌,1231,0,415,13,38,0,8,0,2020-02-15 22:52:53.027
河南省,漯河,1231,0,415,13,34,0,12,0,2020-02-15 22:52:53.027
河南省,焦作,1231,0,415,13,30,0,7,1,2020-02-15 22:52:53.027
河南省,洛阳,1231,0,415,13,31,0,10,0,2020-02-15 22:52:53.027
河南省,开封,1231,0,415,13,26,0,7,0,2020-02-15 22:52:53.027
河南省,鹤壁,1231,0,415,13,19,0,4,0,2020-02-15 22:52:53.027
河南省,濮阳,1231,0,415,13,17,0,2,0,2020-02-15 22:52:53.027
河南省,济源,1231,0,415,13,4,0,0,0,2020-02-15 22:52:53.027
河南省,三门峡,1231,0,415,13,7,0,4,0,2020-02-15 22:52:53.027
河南省,待明确地区,1231,0,415,13,0,0,0,3,2020-02-15 22:52:53.027
江苏省,南京,617,0,207,0,92,0,29,0,2020-02-15 22:52:53.027
江苏省,苏州,617,0,207,0,86,0,26,0,2020-02-15 22:52:53.027
江苏省,徐州,617,0,207,0,78,0,23,0,2020-02-15 22:52:53.027
江苏省,淮安,617,0,207,0,63,0,21,0,2020-02-15 22:52:53.027
江苏省,连云港,617,0,207,0,48,0,12,0,2020-02-15 22:52:53.027
江苏省,无锡,617,0,207,0,53,0,18,0,2020-02-15 22:52:53.027
江苏省,常州,617,0,207,0,46,0,20,0,2020-02-15 22:52:53.027
江苏省,南通,617,0,207,0,40,0,15,0,2020-02-15 22:52:53.027
江苏省,泰州,617,0,207,0,37,0,16,0,2020-02-15 22:52:53.027
江苏省,盐城,617,0,207,0,27,0,9,0,2020-02-15 22:52:53.027
江苏省,扬州,617,0,207,0,22,0,7,0,2020-02-15 22:52:53.027
江苏省,镇江,617,0,207,0,12,0,4,0,2020-02-15 22:52:53.027
江苏省,宿迁,617,0,207,0,13,0,7,0,2020-02-15 22:52:53.027
黑龙江省,哈尔滨,445,0,73,11,182,0,30,3,2020-02-15 22:52:53.027
黑龙江省,双鸭山,445,0,73,11,49,0,1,2,2020-02-15 22:52:53.027
黑龙江省,鸡西,445,0,73,11,46,0,1,0,2020-02-15 22:52:53.027
黑龙江省,绥化,445,0,73,11,46,0,13,4,2020-02-15 22:52:53.027
黑龙江省,齐齐哈尔,445,0,73,11,38,0,8,1,2020-02-15 22:52:53.027
黑龙江省,大庆,445,0,73,11,19,0,2,1,2020-02-15 22:52:53.027
黑龙江省,黑河,445,0,73,11,14,0,0,0,2020-02-15 22:52:53.027
黑龙江省,七台河,445,0,73,11,16,0,4,0,2020-02-15 22:52:53.027
黑龙江省,牡丹江,445,0,73,11,12,0,1,0,2020-02-15 22:52:53.027
黑龙江省,佳木斯,445,0,73,11,15,0,11,0,2020-02-15 22:52:53.027
黑龙江省,鹤岗,445,0,73,11,5,0,2,0,2020-02-15 22:52:53.027
黑龙江省,大兴安岭,445,0,73,11,2,0,0,0,2020-02-15 22:52:53.027
黑龙江省,伊春,445,0,73,11,1,0,0,0,2020-02-15 22:52:53.027
四川省,成都,481,0,130,3,140,0,49,1,2020-02-15 22:52:53.027
四川省,甘孜州,481,0,130,3,50,0,3,0,2020-02-15 22:52:53.027
四川省,达州,481,0,130,3,36,0,5,0,2020-02-15 22:52:53.027
四川省,南充,481,0,130,3,35,0,9,0,2020-02-15 22:52:53.027
四川省,巴中,481,0,130,3,24,0,3,0,2020-02-15 22:52:53.027
四川省,广安,481,0,130,3,30,0,10,0,2020-02-15 22:52:53.027
四川省,内江,481,0,130,3,22,0,5,0,2020-02-15 22:52:53.027
四川省,泸州,481,0,130,3,19,0,2,0,2020-02-15 22:52:53.027
四川省,德阳,481,0,130,3,17,0,0,0,2020-02-15 22:52:53.027
四川省,绵阳,481,0,130,3,22,0,6,0,2020-02-15 22:52:53.027
四川省,凉山州,481,0,130,3,13,0,5,0,2020-02-15 22:52:53.027
四川省,遂宁,481,0,130,3,12,0,4,0,2020-02-15 22:52:53.027
四川省,自贡,481,0,130,3,9,0,2,0,2020-02-15 22:52:53.027
四川省,眉山,481,0,130,3,8,0,2,0,2020-02-15 22:52:53.027
四川省,宜宾,481,0,130,3,11,0,6,0,2020-02-15 22:52:53.027
四川省,雅安,481,0,130,3,7,0,2,0,2020-02-15 22:52:53.027
四川省,攀枝花,481,0,130,3,13,0,10,0,2020-02-15 22:52:53.027
四川省,广元,481,0,130,3,6,0,3,0,2020-02-15 22:52:53.027
四川省,乐山,481,0,130,3,3,0,2,0,2020-02-15 22:52:53.027
四川省,资阳,481,0,130,3,3,0,2,0,2020-02-15 22:52:53.027
四川省,阿坝州,481,0,130,3,1,0,0,0,2020-02-15 22:52:53.027
四川省,待明确地区,481,0,130,3,0,0,0,2,2020-02-15 22:52:53.027
广东省,深圳,1316,0,442,2,414,0,115,0,2020-02-15 22:32:36.352
广东省,广州,1316,0,442,2,338,0,121,0,2020-02-15 22:32:36.352
广东省,东莞,1316,0,442,2,89,0,7,1,2020-02-15 22:32:36.352
广东省,佛山,1316,0,442,2,84,0,23,0,2020-02-15 22:32:36.352
广东省,珠海,1316,0,442,2,96,0,37,0,2020-02-15 22:32:36.352
广东省,惠州,1316,0,442,2,58,0,26,0,2020-02-15 22:32:36.352
广东省,中山,1316,0,442,2,65,0,34,0,2020-02-15 22:32:36.352
广东省,江门,1316,0,442,2,23,0,3,0,2020-02-15 22:32:36.352
广东省,汕头,1316,0,442,2,25,0,11,0,2020-02-15 22:32:36.352
广东省,湛江,1316,0,442,2,22,0,11,0,2020-02-15 22:32:36.352
广东省,茂名,1316,0,442,2,13,0,3,0,2020-02-15 22:32:36.352
广东省,梅州,1316,0,442,2,16,0,7,0,2020-02-15 22:32:36.352
广东省,肇庆,1316,0,442,2,17,0,8,1,2020-02-15 22:32:36.352
广东省,阳江,1316,0,442,2,13,0,7,0,2020-02-15 22:32:36.352
广东省,韶关,1316,0,442,2,10,0,4,0,2020-02-15 22:32:36.352
广东省,清远,1316,0,442,2,12,0,7,0,2020-02-15 22:32:36.352
广东省,揭阳,1316,0,442,2,8,0,4,0,2020-02-15 22:32:36.352
广东省,汕尾,1316,0,442,2,5,0,1,0,2020-02-15 22:32:36.352
广东省,潮州,1316,0,442,2,5,0,1,0,2020-02-15 22:32:36.352
广东省,河源,1316,0,442,2,3,0,1,0,2020-02-15 22:32:36.352
广东省,待明确地区,1316,0,442,2,0,0,11,0,2020-02-15 22:32:36.352
湖南省,长沙,1004,0,449,3,241,0,89,1,2020-02-15 22:32:36.352
湖南省,岳阳,1004,0,449,3,154,0,54,1,2020-02-15 22:32:36.352
湖南省,常德,1004,0,449,3,79,0,28,0,2020-02-15 22:32:36.352
湖南省,株洲,1004,0,449,3,78,0,29,0,2020-02-15 22:32:36.352
湖南省,邵阳,1004,0,449,3,101,0,59,1,2020-02-15 22:32:36.352
湖南省,娄底,1004,0,449,3,75,0,34,0,2020-02-15 22:32:36.352
湖南省,益阳,1004,0,449,3,59,0,25,0,2020-02-15 22:32:36.352
湖南省,湘潭,1004,0,449,3,35,0,14,0,2020-02-15 22:32:36.352
湖南省,衡阳,1004,0,449,3,47,0,28,0,2020-02-15 22:32:36.352
湖南省,郴州,1004,0,449,3,39,0,22,0,2020-02-15 22:32:36.352
湖南省,永州,1004,0,449,3,43,0,27,0,2020-02-15 22:32:36.352
湖南省,怀化,1004,0,449,3,40,0,30,0,2020-02-15 22:32:36.352
湖南省,湘西自治州,1004,0,449,3,8,0,6,0,2020-02-15 22:32:36.352
湖南省,张家界,1004,0,449,3,5,0,4,0,2020-02-15 22:32:36.352
黑龙江省,哈尔滨,445,0,72,11,182,0,30,3,2020-02-15 22:32:36.352
黑龙江省,双鸭山,445,0,72,11,49,0,1,2,2020-02-15 22:32:36.352
黑龙江省,鸡西,445,0,72,11,46,0,1,0,2020-02-15 22:32:36.352
黑龙江省,绥化,445,0,72,11,46,0,12,4,2020-02-15 22:32:36.352
黑龙江省,齐齐哈尔,445,0,72,11,38,0,8,1,2020-02-15 22:32:36.352
黑龙江省,大庆,445,0,72,11,19,0,2,1,2020-02-15 22:32:36.352
黑龙江省,黑河,445,0,72,11,14,0,0,0,2020-02-15 22:32:36.352
黑龙江省,七台河,445,0,72,11,16,0,4,0,2020-02-15 22:32:36.352
黑龙江省,牡丹江,445,0,72,11,12,0,1,0,2020-02-15 22:32:36.352
黑龙江省,佳木斯,445,0,72,11,15,0,11,0,2020-02-15 22:32:36.352
黑龙江省,鹤岗,445,0,72,11,5,0,2,0,2020-02-15 22:32:36.352
黑龙江省,大兴安岭,445,0,72,11,2,0,0,0,2020-02-15 22:32:36.352
黑龙江省,伊春,445,0,72,11,1,0,0,0,2020-02-15 22:32:36.352
四川省,成都,481,0,129,3,140,0,49,1,2020-02-15 22:32:36.352
四川省,甘孜州,481,0,129,3,50,0,3,0,2020-02-15 22:32:36.352
四川省,达州,481,0,129,3,36,0,5,0,2020-02-15 22:32:36.352
四川省,南充,481,0,129,3,35,0,9,0,2020-02-15 22:32:36.352
四川省,巴中,481,0,129,3,24,0,2,0,2020-02-15 22:32:36.352
四川省,广安,481,0,129,3,30,0,10,0,2020-02-15 22:32:36.352
四川省,内江,481,0,129,3,22,0,5,0,2020-02-15 22:32:36.352
四川省,泸州,481,0,129,3,19,0,2,0,2020-02-15 22:32:36.352
四川省,德阳,481,0,129,3,17,0,0,0,2020-02-15 22:32:36.352
四川省,绵阳,481,0,129,3,22,0,6,0,2020-02-15 22:32:36.352
四川省,凉山州,481,0,129,3,13,0,5,0,2020-02-15 22:32:36.352
四川省,遂宁,481,0,129,3,12,0,4,0,2020-02-15 22:32:36.352
四川省,自贡,481,0,129,3,9,0,2,0,2020-02-15 22:32:36.352
四川省,眉山,481,0,129,3,8,0,2,0,2020-02-15 22:32:36.352
四川省,宜宾,481,0,129,3,11,0,6,0,2020-02-15 22:32:36.352
四川省,雅安,481,0,129,3,7,0,2,0,2020-02-15 22:32:36.352
四川省,攀枝花,481,0,129,3,13,0,10,0,2020-02-15 22:32:36.352
四川省,广元,481,0,129,3,6,0,3,0,2020-02-15 22:32:36.352
四川省,乐山,481,0,129,3,3,0,2,0,2020-02-15 22:32:36.352
四川省,资阳,481,0,129,3,3,0,2,0,2020-02-15 22:32:36.352
四川省,阿坝州,481,0,129,3,1,0,0,0,2020-02-15 22:32:36.352
四川省,待明确地区,481,0,129,3,0,0,0,2,2020-02-15 22:32:36.352
江苏省,南京,617,0,198,0,92,0,29,0,2020-02-15 22:07:19.315
江苏省,苏州,617,0,198,0,86,0,26,0,2020-02-15 22:07:19.315
江苏省,徐州,617,0,198,0,78,0,23,0,2020-02-15 22:07:19.315
江苏省,淮安,617,0,198,0,63,0,21,0,2020-02-15 22:07:19.315
江苏省,连云港,617,0,198,0,48,0,12,0,2020-02-15 22:07:19.315
江苏省,无锡,617,0,198,0,53,0,18,0,2020-02-15 22:07:19.315
江苏省,常州,617,0,198,0,46,0,11,0,2020-02-15 22:07:19.315
江苏省,南通,617,0,198,0,40,0,15,0,2020-02-15 22:07:19.315
江苏省,泰州,617,0,198,0,37,0,16,0,2020-02-15 22:07:19.315
江苏省,盐城,617,0,198,0,27,0,9,0,2020-02-15 22:07:19.315
江苏省,扬州,617,0,198,0,22,0,7,0,2020-02-15 22:07:19.315
江苏省,镇江,617,0,198,0,12,0,4,0,2020-02-15 22:07:19.315
江苏省,宿迁,617,0,198,0,13,0,7,0,2020-02-15 22:07:19.315
贵州省,贵阳,144,0,41,1,34,0,6,0,2020-02-15 22:07:19.315
贵州省,遵义,144,0,41,1,32,0,5,0,2020-02-15 22:07:19.315
贵州省,毕节,144,0,41,1,23,0,7,0,2020-02-15 22:07:19.315
贵州省,黔南州,144,0,41,1,17,0,5,0,2020-02-15 22:07:19.315
贵州省,六盘水,144,0,41,1,10,0,3,1,2020-02-15 22:07:19.315
贵州省,黔东南州,144,0,41,1,10,0,4,0,2020-02-15 22:07:19.315
贵州省,安顺,144,0,41,1,4,0,0,0,2020-02-15 22:07:19.315
贵州省,铜仁,144,0,41,1,10,0,7,0,2020-02-15 22:07:19.315
贵州省,黔西南州,144,0,41,1,4,0,4,0,2020-02-15 22:07:19.315
辽宁省,沈阳,120,0,35,1,28,0,12,0,2020-02-15 22:07:19.315
辽宁省,大连,120,0,35,1,18,0,5,0,2020-02-15 22:07:19.315
辽宁省,葫芦岛,120,0,35,1,12,0,0,1,2020-02-15 22:07:19.315
辽宁省,盘锦,120,0,35,1,11,0,0,0,2020-02-15 22:07:19.315
辽宁省,阜新,120,0,35,1,8,0,0,0,2020-02-15 22:07:19.315
辽宁省,铁岭,120,0,35,1,7,0,1,0,2020-02-15 22:07:19.315
辽宁省,锦州,120,0,35,1,12,0,7,0,2020-02-15 22:07:19.315
辽宁省,朝阳,120,0,35,1,6,0,2,0,2020-02-15 22:07:19.315
辽宁省,鞍山,120,0,35,1,4,0,0,0,2020-02-15 22:07:19.315
辽宁省,丹东,120,0,35,1,7,0,4,0,2020-02-15 22:07:19.315
辽宁省,本溪,120,0,35,1,3,0,1,0,2020-02-15 22:07:19.315
辽宁省,辽阳,120,0,35,1,3,0,2,0,2020-02-15 22:07:19.315
辽宁省,营口,120,0,35,1,1,0,1,0,2020-02-15 22:07:19.315
河南省,信阳,1231,0,402,13,261,0,64,2,2020-02-15 21:47:02.683
河南省,南阳,1231,0,402,13,151,0,52,2,2020-02-15 21:47:02.683
河南省,郑州,1231,0,402,13,148,0,66,0,2020-02-15 21:47:02.683
河南省,驻马店,1231,0,402,13,138,0,64,0,2020-02-15 21:47:02.683
河南省,商丘,1231,0,402,13,91,0,30,2,2020-02-15 21:47:02.683
河南省,周口,1231,0,402,13,71,0,25,0,2020-02-15 21:47:02.683
河南省,新乡,1231,0,402,13,56,0,10,2,2020-02-15 21:47:02.683
河南省,平顶山,1231,0,402,13,58,0,20,1,2020-02-15 21:47:02.683
河南省,安阳,1231,0,402,13,51,0,18,0,2020-02-15 21:47:02.683
河南省,许昌,1231,0,402,13,38,0,8,0,2020-02-15 21:47:02.683
河南省,焦作,1231,0,402,13,30,0,6,1,2020-02-15 21:47:02.683
河南省,漯河,1231,0,402,13,34,0,12,0,2020-02-15 21:47:02.683
河南省,洛阳,1231,0,402,13,31,0,10,0,2020-02-15 21:47:02.683
河南省,开封,1231,0,402,13,26,0,7,0,2020-02-15 21:47:02.683
河南省,鹤壁,1231,0,402,13,19,0,4,0,2020-02-15 21:47:02.683
河南省,濮阳,1231,0,402,13,17,0,2,0,2020-02-15 21:47:02.683
河南省,济源,1231,0,402,13,4,0,0,0,2020-02-15 21:47:02.683
河南省,三门峡,1231,0,402,13,7,0,4,0,2020-02-15 21:47:02.683
河南省,待明确地区,1231,0,402,13,0,0,0,3,2020-02-15 21:47:02.683
安徽省,蚌埠,962,0,242,6,157,0,9,5,2020-02-15 21:47:02.683
安徽省,合肥,962,0,242,6,169,0,43,1,2020-02-15 21:47:02.683
安徽省,阜阳,962,0,242,6,152,0,32,0,2020-02-15 21:47:02.683
安徽省,亳州,962,0,242,6,108,0,35,0,2020-02-15 21:47:02.683
安徽省,六安,962,0,242,6,65,0,15,0,2020-02-15 21:47:02.683
安徽省,安庆,962,0,242,6,82,0,33,0,2020-02-15 21:47:02.683
安徽省,宿州,962,0,242,6,39,0,11,0,2020-02-15 21:47:02.683
安徽省,马鞍山,962,0,242,6,36,0,10,0,2020-02-15 21:47:02.683
安徽省,芜湖,962,0,242,6,31,0,11,0,2020-02-15 21:47:02.683
安徽省,铜陵,962,0,242,6,28,0,10,0,2020-02-15 21:47:02.683
安徽省,淮南,962,0,242,6,24,0,7,0,2020-02-15 21:47:02.683
安徽省,淮北,962,0,242,6,26,0,10,0,2020-02-15 21:47:02.683
安徽省,池州,962,0,242,6,17,0,4,0,2020-02-15 21:47:02.683
安徽省,黄山,962,0,242,6,9,0,1,0,2020-02-15 21:47:02.683
安徽省,滁州,962,0,242,6,13,0,7,0,2020-02-15 21:47:02.683
安徽省,宣城,962,0,242,6,6,0,4,0,2020-02-15 21:47:02.683
河北省,唐山,300,0,101,3,51,0,9,0,2020-02-15 21:47:02.683
河北省,沧州,300,0,101,3,47,0,14,2,2020-02-15 21:47:02.683
河北省,张家口,300,0,101,3,34,0,9,0,2020-02-15 21:47:02.683
河北省,邯郸,300,0,101,3,31,0,9,0,2020-02-15 21:47:02.683
河北省,石家庄,300,0,101,3,28,0,7,0,2020-02-15 21:47:02.683
河北省,廊坊,300,0,101,3,30,0,14,0,2020-02-15 21:47:02.683
河北省,保定,300,0,101,3,32,0,19,0,2020-02-15 21:47:02.683
河北省,邢台,300,0,101,3,22,0,10,1,2020-02-15 21:47:02.683
河北省,秦皇岛,300,0,101,3,10,0,3,0,2020-02-15 21:47:02.683
河北省,衡水,300,0,101,3,8,0,4,0,2020-02-15 21:47:02.683
河北省,承德,300,0,101,3,7,0,3,0,2020-02-15 21:47:02.683
上海市,外地来沪人员,328,0,140,1,109,0,48,1,2020-02-15 21:47:02.683
上海市,浦东新区,328,0,140,1,57,0,27,0,2020-02-15 21:47:02.683
上海市,宝山区,328,0,140,1,21,0,5,0,2020-02-15 21:47:02.683
上海市,徐汇区,328,0,140,1,18,0,4,0,2020-02-15 21:47:02.683
上海市,松江区,328,0,140,1,14,0,2,0,2020-02-15 21:47:02.683
上海市,闵行区,328,0,140,1,18,0,7,0,2020-02-15 21:47:02.683
上海市,静安区,328,0,140,1,16,0,7,0,2020-02-15 21:47:02.683
上海市,普陀区,328,0,140,1,11,0,2,0,2020-02-15 21:47:02.683
上海市,奉贤区,328,0,140,1,9,0,1,0,2020-02-15 21:47:02.683
上海市,长宁区,328,0,140,1,13,0,6,0,2020-02-15 21:47:02.683
上海市,杨浦区,328,0,140,1,9,0,2,0,2020-02-15 21:47:02.683
上海市,嘉定区,328,0,140,1,9,0,2,0,2020-02-15 21:47:02.683
上海市,虹口区,328,0,140,1,7,0,3,0,2020-02-15 21:47:02.683
上海市,黄浦区,328,0,140,1,6,0,2,0,2020-02-15 21:47:02.683
上海市,崇明区,328,0,140,1,3,0,0,0,2020-02-15 21:47:02.683
上海市,青浦区,328,0,140,1,5,0,4,0,2020-02-15 21:47:02.683
上海市,金山区,328,0,140,1,3,0,2,0,2020-02-15 21:47:02.683
云南省,昆明,169,0,42,0,49,0,8,0,2020-02-15 21:01:14.801
云南省,昭通,169,0,42,0,25,0,2,0,2020-02-15 21:01:14.801
云南省,西双版纳,169,0,42,0,15,0,3,0,2020-02-15 21:01:14.801
云南省,玉溪,169,0,42,0,14,0,3,0,2020-02-15 21:01:14.801
云南省,曲靖,169,0,42,0,13,0,5,0,2020-02-15 21:01:14.801
云南省,大理州,169,0,42,0,13,0,6,0,2020-02-15 21:01:14.801
云南省,保山,169,0,42,0,9,0,2,0,2020-02-15 21:01:14.801
云南省,红河州,169,0,42,0,8,0,3,0,2020-02-15 21:01:14.801
云南省,德宏州,169,0,42,0,5,0,2,0,2020-02-15 21:01:14.801
云南省,普洱,169,0,42,0,4,0,1,0,2020-02-15 21:01:14.801
云南省,楚雄州,169,0,42,0,4,0,1,0,2020-02-15 21:01:14.801
云南省,丽江,169,0,42,0,7,0,5,0,2020-02-15 21:01:14.801
云南省,文山州,169,0,42,0,2,0,0,0,2020-02-15 21:01:14.801
云南省,临沧,169,0,42,0,1,0,1,0,2020-02-15 21:01:14.801
内蒙古自治区,包头,70,0,7,0,11,0,0,0,2020-02-15 21:01:14.801
内蒙古自治区,鄂尔多斯,70,0,7,0,11,0,3,0,2020-02-15 21:01:14.801
内蒙古自治区,巴彦淖尔,70,0,7,0,8,0,0,0,2020-02-15 21:01:14.801
内蒙古自治区,呼和浩特,70,0,7,0,7,0,0,0,2020-02-15 21:01:14.801
内蒙古自治区,赤峰,70,0,7,0,9,0,2,0,2020-02-15 21:01:14.801
内蒙古自治区,通辽,70,0,7,0,6,0,0,0,2020-02-15 21:01:14.801
内蒙古自治区,呼伦贝尔,70,0,7,0,6,0,1,0,2020-02-15 21:01:14.801
内蒙古自治区,锡林郭勒盟,70,0,7,0,6,0,1,0,2020-02-15 21:01:14.801
内蒙古自治区,乌兰察布,70,0,7,0,3,0,0,0,2020-02-15 21:01:14.801
内蒙古自治区,乌海市,70,0,7,0,2,0,0,0,2020-02-15 21:01:14.801
内蒙古自治区,兴安盟,70,0,7,0,1,0,0,0,2020-02-15 21:01:14.801
江苏省,南京,617,0,190,0,92,0,29,0,2020-02-15 20:50:41.739
江苏省,苏州,617,0,190,0,86,0,26,0,2020-02-15 20:50:41.739
江苏省,徐州,617,0,190,0,78,0,23,0,2020-02-15 20:50:41.739
江苏省,淮安,617,0,190,0,63,0,13,0,2020-02-15 20:50:41.739
江苏省,连云港,617,0,190,0,48,0,12,0,2020-02-15 20:50:41.739
江苏省,无锡,617,0,190,0,53,0,18,0,2020-02-15 20:50:41.739
江苏省,常州,617,0,190,0,46,0,11,0,2020-02-15 20:50:41.739
江苏省,南通,617,0,190,0,40,0,15,0,2020-02-15 20:50:41.739
江苏省,泰州,617,0,190,0,37,0,16,0,2020-02-15 20:50:41.739
江苏省,盐城,617,0,190,0,27,0,9,0,2020-02-15 20:50:41.739
江苏省,扬州,617,0,190,0,22,0,7,0,2020-02-15 20:50:41.739
江苏省,镇江,617,0,190,0,12,0,4,0,2020-02-15 20:50:41.739
江苏省,宿迁,617,0,190,0,13,0,7,0,2020-02-15 20:50:41.739
安徽省,蚌埠,962,0,232,6,157,0,7,5,2020-02-15 20:45:38.838
安徽省,合肥,962,0,232,6,169,0,38,1,2020-02-15 20:45:38.838
安徽省,阜阳,962,0,232,6,152,0,28,0,2020-02-15 20:45:38.838
安徽省,亳州,962,0,232,6,108,0,25,0,2020-02-15 20:45:38.838
安徽省,六安,962,0,232,6,65,0,15,0,2020-02-15 20:45:38.838
安徽省,安庆,962,0,232,6,82,0,33,0,2020-02-15 20:45:38.838
